well_id,segment,rows,gr_missing_rows,gr_missing_rate
86454a6f,full,9100,7289,0.800989010989011
86454a6f,prefix,1136,824,0.7253521126760564
86454a6f,post_ps,7964,6465,0.8117780010045204
86454a6f,prefix_last512,512,423,0.826171875
86454a6f,post_first512,512,425,0.830078125
86454a6f,post_last512,512,397,0.775390625
86454a6f,lateral_prefix,725,569,0.7848275862068965
8648abae,full,6086,287,0.047157410450213606
8648abae,prefix,1842,74,0.04017372421281216
8648abae,post_ps,4244,213,0.050188501413760606
8648abae,prefix_last512,512,28,0.0546875
8648abae,post_first512,512,19,0.037109375
8648abae,post_last512,512,21,0.041015625
8648abae,lateral_prefix,639,32,0.050078247261345854
865033f8,full,5303,3036,0.5725061286064492
865033f8,prefix,1746,692,0.3963344788087056
865033f8,post_ps,3557,2344,0.6589822884453191
865033f8,prefix_last512,512,328,0.640625
865033f8,post_first512,512,348,0.6796875
865033f8,post_last512,512,313,0.611328125
865033f8,lateral_prefix,756,440,0.582010582010582
87695469,full,8654,3701,0.4276635082042986
87695469,prefix,1651,611,0.3700787401574803
87695469,post_ps,7003,3090,0.4412394687990861
87695469,prefix_last512,512,237,0.462890625
87695469,post_first512,512,239,0.466796875
87695469,post_last512,512,219,0.427734375
87695469,lateral_prefix,632,284,0.44936708860759494
877ed19c,full,5631,1560,0.2770378263185935
877ed19c,prefix,1923,433,0.2251690067602704
877ed19c,post_ps,3708,1127,0.30393743257820927
877ed19c,prefix_last512,512,191,0.373046875
877ed19c,post_first512,512,208,0.40625
877ed19c,post_last512,512,99,0.193359375
877ed19c,lateral_prefix,640,237,0.3703125
87aa3730,full,7293,1572,0.2155491567256273
87aa3730,prefix,1686,268,0.15895610913404506
87aa3730,post_ps,5607,1304,0.23256643481362582
87aa3730,prefix_last512,512,163,0.318359375
87aa3730,post_first512,512,140,0.2734375
87aa3730,post_last512,512,60,0.1171875
87aa3730,lateral_prefix,761,206,0.2706964520367937
884ecb5f,full,8054,332,0.04122175316612863
884ecb5f,prefix,1330,70,0.05263157894736842
884ecb5f,post_ps,6724,262,0.03896490184414039
884ecb5f,prefix_last512,512,27,0.052734375
884ecb5f,post_first512,512,25,0.048828125
884ecb5f,post_last512,512,19,0.037109375
884ecb5f,lateral_prefix,366,17,0.04644808743169399
8902c3f6,full,6533,3012,0.4610439308127966
8902c3f6,prefix,1574,616,0.39135959339263027
8902c3f6,post_ps,4959,2396,0.4831619278080258
8902c3f6,prefix_last512,512,217,0.423828125
8902c3f6,post_first512,512,246,0.48046875
8902c3f6,post_last512,512,249,0.486328125
8902c3f6,lateral_prefix,641,274,0.42745709828393136
896d15b9,full,5698,3454,0.6061776061776062
896d15b9,prefix,1419,621,0.4376321353065539
896d15b9,post_ps,4279,2833,0.6620705772376724
896d15b9,prefix_last512,512,322,0.62890625
896d15b9,post_first512,512,367,0.716796875
896d15b9,post_last512,512,340,0.6640625
896d15b9,lateral_prefix,635,395,0.6220472440944882
8995c945,full,8198,908,0.11075872163942425
8995c945,prefix,1474,93,0.06309362279511534
8995c945,post_ps,6724,815,0.12120761451516954
8995c945,prefix_last512,512,34,0.06640625
8995c945,post_first512,512,20,0.0390625
8995c945,post_last512,512,68,0.1328125
8995c945,lateral_prefix,364,17,0.046703296703296704
89969c7a,full,6317,2269,0.3591894886813361
89969c7a,prefix,1370,381,0.2781021897810219
89969c7a,post_ps,4947,1888,0.38164544168182735
89969c7a,prefix_last512,512,170,0.33203125
89969c7a,post_first512,512,156,0.3046875
89969c7a,post_last512,512,208,0.40625
89969c7a,lateral_prefix,248,88,0.3548387096774194
89f1085d,full,7497,2382,0.31772709083633455
89f1085d,prefix,1503,395,0.26280771789753826
89f1085d,post_ps,5994,1987,0.3314981648314982
89f1085d,prefix_last512,512,171,0.333984375
89f1085d,post_first512,512,188,0.3671875
89f1085d,post_last512,512,141,0.275390625
89f1085d,lateral_prefix,834,259,0.3105515587529976
89f36adf,full,7041,3913,0.5557449225962221
89f36adf,prefix,1749,691,0.3950829045168668
89f36adf,post_ps,5292,3222,0.608843537414966
89f36adf,prefix_last512,512,310,0.60546875
89f36adf,post_first512,512,322,0.62890625
89f36adf,post_last512,512,336,0.65625
89f36adf,lateral_prefix,629,372,0.5914149443561209
89fdb2f2,full,3570,1578,0.44201680672268906
89fdb2f2,prefix,1539,492,0.31968810916179335
89fdb2f2,post_ps,2031,1086,0.534711964549483
89fdb2f2,prefix_last512,512,287,0.560546875
89fdb2f2,post_first512,512,281,0.548828125
89fdb2f2,post_last512,512,178,0.34765625
89fdb2f2,lateral_prefix,656,365,0.5564024390243902
8a3da6d1,full,6334,2574,0.40637827597095044
8a3da6d1,prefix,1741,460,0.26421596783457785
8a3da6d1,post_ps,4593,2114,0.46026562159808404
8a3da6d1,prefix_last512,512,303,0.591796875
8a3da6d1,post_first512,512,304,0.59375
8a3da6d1,post_last512,512,220,0.4296875
8a3da6d1,lateral_prefix,654,377,0.5764525993883792
8a89da23,full,5575,838,0.1503139013452915
8a89da23,prefix,1640,250,0.1524390243902439
8a89da23,post_ps,3935,588,0.149428208386277
8a89da23,prefix_last512,512,64,0.125
8a89da23,post_first512,512,61,0.119140625
8a89da23,post_last512,512,80,0.15625
8a89da23,lateral_prefix,632,81,0.1281645569620253
8a9c8932,full,6344,282,0.044451450189155105
8a9c8932,prefix,1681,71,0.042236763831052945
8a9c8932,post_ps,4663,211,0.04524983915933948
8a9c8932,prefix_last512,512,9,0.017578125
8a9c8932,post_first512,512,17,0.033203125
8a9c8932,post_last512,512,32,0.0625
8a9c8932,lateral_prefix,811,25,0.030826140567200986
8ac2f237,full,6775,307,0.045313653136531365
8ac2f237,prefix,1456,82,0.05631868131868132
8ac2f237,post_ps,5319,225,0.04230118443316413
8ac2f237,prefix_last512,512,27,0.052734375
8ac2f237,post_first512,512,31,0.060546875
8ac2f237,post_last512,512,24,0.046875
8ac2f237,lateral_prefix,723,39,0.05394190871369295
8b12bab6,full,6980,3844,0.5507163323782235
8b12bab6,prefix,1746,794,0.4547537227949599
8b12bab6,post_ps,5234,3050,0.5827283148643485
8b12bab6,prefix_last512,512,332,0.6484375
8b12bab6,post_first512,512,342,0.66796875
8b12bab6,post_last512,512,256,0.5
8b12bab6,lateral_prefix,653,391,0.5987748851454824
8b5be31b,full,7439,4236,0.5694313751848367
8b5be31b,prefix,1767,838,0.4742501414827391
8b5be31b,post_ps,5672,3398,0.599083215796897
8b5be31b,prefix_last512,512,346,0.67578125
8b5be31b,post_first512,512,296,0.578125
8b5be31b,post_last512,512,269,0.525390625
8b5be31b,lateral_prefix,732,459,0.6270491803278688
8b95d6d1,full,2783,1120,0.4024434063959756
8b95d6d1,prefix,1052,190,0.1806083650190114
8b95d6d1,post_ps,1731,930,0.537261698440208
8b95d6d1,prefix_last512,512,124,0.2421875
8b95d6d1,post_first512,512,251,0.490234375
8b95d6d1,post_last512,512,309,0.603515625
8b95d6d1,lateral_prefix,247,82,0.3319838056680162
8b9d8326,full,7832,4751,0.6066138917262512
8b9d8326,prefix,1669,706,0.42300778909526665
8b9d8326,post_ps,6163,4045,0.6563361999026448
8b9d8326,prefix_last512,512,394,0.76953125
8b9d8326,post_first512,512,376,0.734375
8b9d8326,post_last512,512,165,0.322265625
8b9d8326,lateral_prefix,695,509,0.7323741007194244
8bb9c1e6,full,6382,752,0.1178314008147916
8bb9c1e6,prefix,1836,201,0.10947712418300654
8bb9c1e6,post_ps,4546,551,0.12120545534535855
8bb9c1e6,prefix_last512,512,92,0.1796875
8bb9c1e6,post_first512,512,110,0.21484375
8bb9c1e6,post_last512,512,37,0.072265625
8bb9c1e6,lateral_prefix,781,145,0.1856594110115237
8bda1a11,full,7438,3923,0.5274267276149502
8bda1a11,prefix,1457,650,0.4461221688400824
8bda1a11,post_ps,5981,3273,0.5472329041966226
8bda1a11,prefix_last512,512,237,0.462890625
8bda1a11,post_first512,512,276,0.5390625
8bda1a11,post_last512,512,261,0.509765625
8bda1a11,lateral_prefix,625,301,0.4816
8bfa881d,full,5843,2466,0.4220434708197844
8bfa881d,prefix,1754,589,0.33580387685290763
8bfa881d,post_ps,4089,1877,0.4590364392271949
8bfa881d,prefix_last512,512,245,0.478515625
8bfa881d,post_first512,512,226,0.44140625
8bfa881d,post_last512,512,247,0.482421875
8bfa881d,lateral_prefix,730,336,0.4602739726027397
8c167025,full,7113,945,0.13285533530156052
8c167025,prefix,1745,232,0.1329512893982808
8c167025,post_ps,5368,713,0.1328241430700447
8c167025,prefix_last512,512,62,0.12109375
8c167025,post_first512,512,63,0.123046875
8c167025,post_last512,512,42,0.08203125
8c167025,lateral_prefix,709,79,0.11142454160789844
8c8348e8,full,5581,1474,0.26411037448485936
8c8348e8,prefix,1693,279,0.16479621972829298
8c8348e8,post_ps,3888,1195,0.3073559670781893
8c8348e8,prefix_last512,512,136,0.265625
8c8348e8,post_first512,512,137,0.267578125
8c8348e8,post_last512,512,131,0.255859375
8c8348e8,lateral_prefix,726,188,0.25895316804407714
8cc21f01,full,5806,1865,0.3212194281777472
8cc21f01,prefix,1762,464,0.2633371169125993
8cc21f01,post_ps,4044,1401,0.3464391691394659
8cc21f01,prefix_last512,512,179,0.349609375
8cc21f01,post_first512,512,182,0.35546875
8cc21f01,post_last512,512,150,0.29296875
8cc21f01,lateral_prefix,700,227,0.3242857142857143
8cc800b3,full,8091,336,0.041527623285131626
8cc800b3,prefix,1515,77,0.050825082508250824
8cc800b3,post_ps,6576,259,0.03938564476885645
8cc800b3,prefix_last512,512,21,0.041015625
8cc800b3,post_first512,512,21,0.041015625
8cc800b3,post_last512,512,24,0.046875
8cc800b3,lateral_prefix,476,20,0.04201680672268908
8d5d46d7,full,7282,1763,0.24210381763251854
8d5d46d7,prefix,1527,138,0.09037328094302555
8d5d46d7,post_ps,5755,1625,0.28236316246741966
8d5d46d7,prefix_last512,512,83,0.162109375
8d5d46d7,post_first512,512,122,0.23828125
8d5d46d7,post_last512,512,103,0.201171875
8d5d46d7,lateral_prefix,704,107,0.15198863636363635
8d92cb49,full,4839,948,0.1959082455052697
8d92cb49,prefix,1250,142,0.1136
8d92cb49,post_ps,3589,806,0.224575090554472
8d92cb49,prefix_last512,512,80,0.15625
8d92cb49,post_first512,512,144,0.28125
8d92cb49,post_last512,512,113,0.220703125
8d92cb49,lateral_prefix,495,79,0.1595959595959596
8f201368,full,8151,3961,0.4859526438473807
8f201368,prefix,1802,820,0.4550499445061043
8f201368,post_ps,6349,3141,0.4947235785163018
8f201368,prefix_last512,512,262,0.51171875
8f201368,post_first512,512,266,0.51953125
8f201368,post_last512,512,239,0.466796875
8f201368,lateral_prefix,736,355,0.48233695652173914
90386ee4,full,5304,2363,0.44551282051282054
90386ee4,prefix,1464,433,0.2957650273224044
90386ee4,post_ps,3840,1930,0.5026041666666666
90386ee4,prefix_last512,512,228,0.4453125
90386ee4,post_first512,512,276,0.5390625
90386ee4,post_last512,512,283,0.552734375
90386ee4,lateral_prefix,666,301,0.4519519519519519
91abc4c7,full,7787,4420,0.5676126878130217
91abc4c7,prefix,1939,847,0.4368231046931408
91abc4c7,post_ps,5848,3573,0.6109781121751026
91abc4c7,prefix_last512,512,287,0.560546875
91abc4c7,post_first512,512,269,0.525390625
91abc4c7,post_last512,512,323,0.630859375
91abc4c7,lateral_prefix,755,386,0.5112582781456954
91b301ce,full,8512,1191,0.13992011278195488
91b301ce,prefix,1942,228,0.11740473738414006
91b301ce,post_ps,6570,963,0.14657534246575343
91b301ce,prefix_last512,512,84,0.1640625
91b301ce,post_first512,512,94,0.18359375
91b301ce,post_last512,512,63,0.123046875
91b301ce,lateral_prefix,899,149,0.1657397107897664
91db7070,full,5646,1664,0.2947219270279844
91db7070,prefix,1573,305,0.19389701207883026
91db7070,post_ps,4073,1359,0.3336606923643506
91db7070,prefix_last512,512,163,0.318359375
91db7070,post_first512,512,228,0.4453125
91db7070,post_last512,512,152,0.296875
91db7070,lateral_prefix,554,179,0.3231046931407942
925a7cd1,full,6501,1041,0.1601292108906322
925a7cd1,prefix,1984,252,0.12701612903225806
925a7cd1,post_ps,4517,789,0.17467345583351782
925a7cd1,prefix_last512,512,98,0.19140625
925a7cd1,post_first512,512,109,0.212890625
925a7cd1,post_last512,512,103,0.201171875
925a7cd1,lateral_prefix,985,177,0.17969543147208122
9283ae69,full,5118,1798,0.35130910511918717
9283ae69,prefix,1747,512,0.29307384087006294
9283ae69,post_ps,3371,1286,0.3814891723524177
9283ae69,prefix_last512,512,205,0.400390625
9283ae69,post_first512,512,173,0.337890625
9283ae69,post_last512,512,188,0.3671875
9283ae69,lateral_prefix,686,263,0.38338192419825073
9298ad5b,full,5807,2632,0.4532460823144481
9298ad5b,prefix,1843,640,0.34725990233315246
9298ad5b,post_ps,3964,1992,0.5025227043390514
9298ad5b,prefix_last512,512,269,0.525390625
9298ad5b,post_first512,512,215,0.419921875
9298ad5b,post_last512,512,241,0.470703125
9298ad5b,lateral_prefix,767,374,0.4876140808344198
9314ff13,full,4494,179,0.03983088562527815
9314ff13,prefix,1746,65,0.03722794959908362
9314ff13,post_ps,2748,114,0.04148471615720524
9314ff13,prefix_last512,512,18,0.03515625
9314ff13,post_first512,512,19,0.037109375
9314ff13,post_last512,512,25,0.048828125
9314ff13,lateral_prefix,731,30,0.04103967168262654
93209a3d,full,6300,3368,0.5346031746031746
93209a3d,prefix,1603,715,0.44603867747972553
93209a3d,post_ps,4697,2653,0.5648286140089419
93209a3d,prefix_last512,512,275,0.537109375
93209a3d,post_first512,512,291,0.568359375
93209a3d,post_last512,512,263,0.513671875
93209a3d,lateral_prefix,739,382,0.516914749661705
939d9c34,full,6627,2816,0.4249283235249736
939d9c34,prefix,1526,598,0.3918741808650065
939d9c34,post_ps,5101,2218,0.4348167026073319
939d9c34,prefix_last512,512,188,0.3671875
939d9c34,post_first512,512,234,0.45703125
939d9c34,post_last512,512,220,0.4296875
939d9c34,lateral_prefix,148,67,0.4527027027027027
93f5d2e6,full,5171,1525,0.2949139431444595
93f5d2e6,prefix,1480,288,0.1945945945945946
93f5d2e6,post_ps,3691,1237,0.3351395285830398
93f5d2e6,prefix_last512,512,155,0.302734375
93f5d2e6,post_first512,512,209,0.408203125
93f5d2e6,post_last512,512,149,0.291015625
93f5d2e6,lateral_prefix,687,200,0.29112081513828236
940a48d9,full,5627,1045,0.18571174693442333
940a48d9,prefix,1664,379,0.22776442307692307
940a48d9,post_ps,3963,666,0.1680545041635125
940a48d9,prefix_last512,512,139,0.271484375
940a48d9,post_first512,512,111,0.216796875
940a48d9,post_last512,512,96,0.1875
940a48d9,lateral_prefix,609,175,0.28735632183908044
940e709a,full,4989,1713,0.3433553818400481
940e709a,prefix,1641,429,0.26142595978062155
940e709a,post_ps,3348,1284,0.3835125448028674
940e709a,prefix_last512,512,226,0.44140625
940e709a,post_first512,512,182,0.35546875
940e709a,post_last512,512,205,0.400390625
940e709a,lateral_prefix,675,272,0.40296296296296297
9426ec1e,full,3923,535,0.1363752230435891
9426ec1e,prefix,1391,150,0.10783608914450037
9426ec1e,post_ps,2532,385,0.15205371248025276
9426ec1e,prefix_last512,512,93,0.181640625
9426ec1e,post_first512,512,84,0.1640625
9426ec1e,post_last512,512,85,0.166015625
9426ec1e,lateral_prefix,642,110,0.17133956386292834
94467f50,full,5116,1302,0.25449569976544173
94467f50,prefix,2081,633,0.30418068236424795
94467f50,post_ps,3035,669,0.22042833607907744
94467f50,prefix_last512,512,141,0.275390625
94467f50,post_first512,512,121,0.236328125
94467f50,post_last512,512,88,0.171875
94467f50,lateral_prefix,786,210,0.26717557251908397
944f36b9,full,6035,951,0.1575807787903894
944f36b9,prefix,1405,218,0.15516014234875444
944f36b9,post_ps,4630,733,0.15831533477321813
944f36b9,prefix_last512,512,142,0.27734375
944f36b9,post_first512,512,97,0.189453125
944f36b9,post_last512,512,142,0.27734375
944f36b9,lateral_prefix,476,137,0.28781512605042014
94d813a4,full,6591,1754,0.26612046730389927
94d813a4,prefix,1744,366,0.2098623853211009
94d813a4,post_ps,4847,1388,0.28636269857643903
94d813a4,prefix_last512,512,157,0.306640625
94d813a4,post_first512,512,190,0.37109375
94d813a4,post_last512,512,146,0.28515625
94d813a4,lateral_prefix,736,222,0.3016304347826087
95b559e7,full,4638,1066,0.22984044846916774
95b559e7,prefix,1751,193,0.1102227298686465
95b559e7,post_ps,2887,873,0.3023900242466228
95b559e7,prefix_last512,512,129,0.251953125
95b559e7,post_first512,512,139,0.271484375
95b559e7,post_last512,512,151,0.294921875
95b559e7,lateral_prefix,642,139,0.21651090342679127
95c8427f,full,8051,1492,0.1853185939634828
95c8427f,prefix,1716,226,0.1317016317016317
95c8427f,post_ps,6335,1266,0.19984214680347276
95c8427f,prefix_last512,512,123,0.240234375
95c8427f,post_first512,512,85,0.166015625
95c8427f,post_last512,512,80,0.15625
95c8427f,lateral_prefix,623,142,0.22792937399678972
96936c22,full,4997,868,0.1737042225335201
96936c22,prefix,1651,191,0.11568746214415505
96936c22,post_ps,3346,677,0.2023311416616856
96936c22,prefix_last512,512,95,0.185546875
96936c22,post_first512,512,85,0.166015625
96936c22,post_last512,512,156,0.3046875
96936c22,lateral_prefix,730,113,0.1547945205479452
96ae5806,full,11527,6365,0.552181833955062
96ae5806,prefix,1688,930,0.5509478672985783
96ae5806,post_ps,9839,5435,0.552393535928448
96ae5806,prefix_last512,512,327,0.638671875
96ae5806,post_first512,512,309,0.603515625
96ae5806,post_last512,512,249,0.486328125
96ae5806,lateral_prefix,635,393,0.6188976377952756
96b7eea1,full,6078,2286,0.3761105626850938
96b7eea1,prefix,1746,616,0.3528064146620848
96b7eea1,post_ps,4332,1670,0.38550323176361956
96b7eea1,prefix_last512,512,232,0.453125
96b7eea1,post_first512,512,216,0.421875
96b7eea1,post_last512,512,180,0.3515625
96b7eea1,lateral_prefix,677,310,0.45790251107828656
9719aa04,full,6665,273,0.040960240060015
9719aa04,prefix,1794,63,0.03511705685618729
9719aa04,post_ps,4871,210,0.043112297269554505
9719aa04,prefix_last512,512,15,0.029296875
9719aa04,post_first512,512,8,0.015625
9719aa04,post_last512,512,25,0.048828125
9719aa04,lateral_prefix,796,25,0.031407035175879394
974802e7,full,7537,4248,0.5636194772455885
974802e7,prefix,1694,931,0.5495867768595041
974802e7,post_ps,5843,3317,0.5676878315933596
974802e7,prefix_last512,512,339,0.662109375
974802e7,post_first512,512,367,0.716796875
974802e7,post_last512,512,264,0.515625
974802e7,lateral_prefix,762,480,0.6299212598425197
97cd5bf9,full,5099,3090,0.606001176701314
97cd5bf9,prefix,1650,906,0.5490909090909091
97cd5bf9,post_ps,3449,2184,0.6332270223253117
97cd5bf9,prefix_last512,512,336,0.65625
97cd5bf9,post_first512,512,328,0.640625
97cd5bf9,post_last512,512,324,0.6328125
97cd5bf9,lateral_prefix,695,439,0.6316546762589929
98177ced,full,6789,279,0.0410958904109589
98177ced,prefix,2017,66,0.03272186415468518
98177ced,post_ps,4772,213,0.04463537300922045
98177ced,prefix_last512,512,7,0.013671875
98177ced,post_first512,512,25,0.048828125
98177ced,post_last512,512,24,0.046875
98177ced,lateral_prefix,728,13,0.017857142857142856
9896fc0b,full,5109,1935,0.37874339401056956
9896fc0b,prefix,1514,507,0.33487450462351387
9896fc0b,post_ps,3595,1428,0.3972183588317107
9896fc0b,prefix_last512,512,251,0.490234375
9896fc0b,post_first512,512,178,0.34765625
9896fc0b,post_last512,512,195,0.380859375
9896fc0b,lateral_prefix,634,290,0.45741324921135645
98bc6f66,full,7720,3264,0.4227979274611399
98bc6f66,prefix,1657,673,0.40615570307785154
98bc6f66,post_ps,6063,2591,0.42734619825169057
98bc6f66,prefix_last512,512,279,0.544921875
98bc6f66,post_first512,512,235,0.458984375
98bc6f66,post_last512,512,277,0.541015625
98bc6f66,lateral_prefix,723,362,0.5006915629322268
992c99e8,full,6740,2357,0.3497032640949555
992c99e8,prefix,1836,500,0.27233115468409586
992c99e8,post_ps,4904,1857,0.3786704730831974
992c99e8,prefix_last512,512,189,0.369140625
992c99e8,post_first512,512,197,0.384765625
992c99e8,post_last512,512,200,0.390625
992c99e8,lateral_prefix,735,279,0.3795918367346939
992ce078,full,4661,192,0.04119287706500751
992ce078,prefix,1782,81,0.045454545454545456
992ce078,post_ps,2879,111,0.038555053838138245
992ce078,prefix_last512,512,15,0.029296875
992ce078,post_first512,512,21,0.041015625
992ce078,post_last512,512,20,0.0390625
992ce078,lateral_prefix,762,25,0.03280839895013123
99529c45,full,7591,4075,0.5368199183243314
99529c45,prefix,1751,764,0.43632210165619645
99529c45,post_ps,5840,3311,0.5669520547945206
99529c45,prefix_last512,512,296,0.578125
99529c45,post_first512,512,298,0.58203125
99529c45,post_last512,512,267,0.521484375
99529c45,lateral_prefix,655,379,0.5786259541984733
995ff498,full,6127,3207,0.5234209237799902
995ff498,prefix,1601,660,0.4122423485321674
995ff498,post_ps,4526,2547,0.5627485638532921
995ff498,prefix_last512,512,303,0.591796875
995ff498,post_first512,512,309,0.603515625
995ff498,post_last512,512,307,0.599609375
995ff498,lateral_prefix,712,422,0.5926966292134831
999daf80,full,5439,452,0.08310351167494025
999daf80,prefix,1875,165,0.088
999daf80,post_ps,3564,287,0.08052749719416386
999daf80,prefix_last512,512,41,0.080078125
999daf80,post_first512,512,42,0.08203125
999daf80,post_last512,512,34,0.06640625
999daf80,lateral_prefix,802,70,0.08728179551122195
9a6b0392,full,5802,2805,0.48345398138572904
9a6b0392,prefix,1547,665,0.4298642533936652
9a6b0392,post_ps,4255,2140,0.5029377203290247
9a6b0392,prefix_last512,512,242,0.47265625
9a6b0392,post_first512,512,271,0.529296875
9a6b0392,post_last512,512,279,0.544921875
9a6b0392,lateral_prefix,413,195,0.4721549636803874
9a8ae0d6,full,7835,3896,0.49725590299936184
9a8ae0d6,prefix,1541,679,0.4406229720960415
9a8ae0d6,post_ps,6294,3217,0.5111217032094058
9a8ae0d6,prefix_last512,512,306,0.59765625
9a8ae0d6,post_first512,512,297,0.580078125
9a8ae0d6,post_last512,512,226,0.44140625
9a8ae0d6,lateral_prefix,656,395,0.6021341463414634
9a95e33f,full,8156,1091,0.13376655223148604
9a95e33f,prefix,1709,103,0.06026916325336454
9a95e33f,post_ps,6447,988,0.1532495734450132
9a95e33f,prefix_last512,512,29,0.056640625
9a95e33f,post_first512,512,59,0.115234375
9a95e33f,post_last512,512,62,0.12109375
9a95e33f,lateral_prefix,480,26,0.05416666666666667
9ab94eeb,full,6372,3216,0.504708097928437
9ab94eeb,prefix,1930,840,0.43523316062176165
9ab94eeb,post_ps,4442,2376,0.534894191805493
9ab94eeb,prefix_last512,512,298,0.58203125
9ab94eeb,post_first512,512,266,0.51953125
9ab94eeb,post_last512,512,265,0.517578125
9ab94eeb,lateral_prefix,726,407,0.5606060606060606
9ad5410a,full,5749,463,0.08053574534701688
9ad5410a,prefix,1544,126,0.08160621761658031
9ad5410a,post_ps,4205,337,0.08014268727705114
9ad5410a,prefix_last512,512,34,0.06640625
9ad5410a,post_first512,512,33,0.064453125
9ad5410a,post_last512,512,74,0.14453125
9ad5410a,lateral_prefix,769,36,0.04681404421326398
9ae248be,full,6655,1986,0.2984222389181067
9ae248be,prefix,1384,298,0.2153179190751445
9ae248be,post_ps,5271,1688,0.32024283817112503
9ae248be,prefix_last512,512,162,0.31640625
9ae248be,post_first512,512,134,0.26171875
9ae248be,post_last512,512,132,0.2578125
9ae248be,lateral_prefix,675,205,0.3037037037037037
9af1ffd0,full,5454,339,0.06215621562156216
9af1ffd0,prefix,1929,147,0.07620528771384137
9af1ffd0,post_ps,3525,192,0.05446808510638298
9af1ffd0,prefix_last512,512,38,0.07421875
9af1ffd0,post_first512,512,29,0.056640625
9af1ffd0,post_last512,512,25,0.048828125
9af1ffd0,lateral_prefix,826,54,0.06537530266343826
9b5b61c1,full,7215,804,0.11143451143451144
9b5b61c1,prefix,1683,284,0.1687462863933452
9b5b61c1,post_ps,5532,520,0.09399855386840203
9b5b61c1,prefix_last512,512,200,0.390625
9b5b61c1,post_first512,512,82,0.16015625
9b5b61c1,post_last512,512,69,0.134765625
9b5b61c1,lateral_prefix,679,239,0.35198821796759944
9b9e3b49,full,6875,3623,0.5269818181818182
9b9e3b49,prefix,1757,667,0.37962435970404096
9b9e3b49,post_ps,5118,2956,0.5775693630324346
9b9e3b49,prefix_last512,512,335,0.654296875
9b9e3b49,post_first512,512,333,0.650390625
9b9e3b49,post_last512,512,266,0.51953125
9b9e3b49,lateral_prefix,716,438,0.611731843575419
9bd2bba3,full,9092,344,0.03783545974483062
9bd2bba3,prefix,1653,64,0.03871748336358137
9bd2bba3,post_ps,7439,280,0.037639467670385805
9bd2bba3,prefix_last512,512,14,0.02734375
9bd2bba3,post_first512,512,18,0.03515625
9bd2bba3,post_last512,512,22,0.04296875
9bd2bba3,lateral_prefix,651,19,0.029185867895545316
9c211c53,full,8842,4223,0.47760687627233656
9c211c53,prefix,1577,734,0.4654407102092581
9c211c53,post_ps,7265,3489,0.4802477632484515
9c211c53,prefix_last512,512,308,0.6015625
9c211c53,post_first512,512,307,0.599609375
9c211c53,post_last512,512,165,0.322265625
9c211c53,lateral_prefix,740,436,0.5891891891891892
9c350a6a,full,7794,3361,0.4312291506286887
9c350a6a,prefix,1742,644,0.36969001148105624
9c350a6a,post_ps,6052,2717,0.44894249834765365
9c350a6a,prefix_last512,512,306,0.59765625
9c350a6a,post_first512,512,297,0.580078125
9c350a6a,post_last512,512,209,0.408203125
9c350a6a,lateral_prefix,706,388,0.5495750708215298
9c8375f7,full,5432,1388,0.2555228276877761
9c8375f7,prefix,1758,370,0.21046643913538113
9c8375f7,post_ps,3674,1018,0.27708219923788785
9c8375f7,prefix_last512,512,193,0.376953125
9c8375f7,post_first512,512,221,0.431640625
9c8375f7,post_last512,512,102,0.19921875
9c8375f7,lateral_prefix,725,227,0.31310344827586206
9d072e4c,full,6798,955,0.1404824948514269
9d072e4c,prefix,1691,208,0.12300413956238912
9d072e4c,post_ps,5107,747,0.14626982572939104
9d072e4c,prefix_last512,512,81,0.158203125
9d072e4c,post_first512,512,74,0.14453125
9d072e4c,post_last512,512,67,0.130859375
9d072e4c,lateral_prefix,792,127,0.16035353535353536
9d3ec64c,full,4937,910,0.1843224630342313
9d3ec64c,prefix,1457,196,0.13452299245024021
9d3ec64c,post_ps,3480,714,0.20517241379310344
9d3ec64c,prefix_last512,512,103,0.201171875
9d3ec64c,post_first512,512,138,0.26953125
9d3ec64c,post_last512,512,77,0.150390625
9d3ec64c,lateral_prefix,120,45,0.375
9d4272e3,full,5771,2992,0.5184543406688615
9d4272e3,prefix,1741,828,0.4755887421022401
9d4272e3,post_ps,4030,2164,0.5369727047146402
9d4272e3,prefix_last512,512,294,0.57421875
9d4272e3,post_first512,512,298,0.58203125
9d4272e3,post_last512,512,223,0.435546875
9d4272e3,lateral_prefix,713,423,0.5932678821879382
9d5e14d4,full,6565,3462,0.5273419649657274
9d5e14d4,prefix,1165,428,0.36738197424892705
9d5e14d4,post_ps,5400,3034,0.5618518518518518
9d5e14d4,prefix_last512,512,223,0.435546875
9d5e14d4,post_first512,512,246,0.48046875
9d5e14d4,post_last512,512,286,0.55859375
9d5e14d4,lateral_prefix,175,80,0.45714285714285713
9da441ba,full,7283,1546,0.21227516133461485
9da441ba,prefix,1500,357,0.238
9da441ba,post_ps,5783,1189,0.20560262839356735
9da441ba,prefix_last512,512,212,0.4140625
9da441ba,post_first512,512,162,0.31640625
9da441ba,post_last512,512,72,0.140625
9da441ba,lateral_prefix,618,233,0.37702265372168287
9dede370,full,8057,2989,0.37098175499565594
9dede370,prefix,1760,426,0.24204545454545454
9dede370,post_ps,6297,2563,0.4070192154994442
9dede370,prefix_last512,512,184,0.359375
9dede370,post_first512,512,195,0.380859375
