well_id,query_len,self_prefix_ncc,shuffled_control_max_ncc,shuffled_control_mean_ncc,self_minus_control_max
d011f41b,512,0.330091901439165,0.6604187280636973,0.4448358002508975,-0.3303268266245323
d07aed8f,512,0.47376584715262043,0.7471894377715584,0.5208825148099042,-0.273423590618938
d085e611,512,0.5677780309401073,0.710952603571946,0.5627954332758195,-0.14317457263183875
d0a0e7b5,512,0.46717852168283813,0.5669457350408676,0.3970901174264209,-0.09976721335802952
d0a43760,487,0.4094170389014021,0.6038712245643039,0.44432393454738633,-0.1944541856629018
d0cb63ae,512,0.49185195650876945,0.5949308596065869,0.46212211615830223,-0.10307890309781742
d114d9c2,445,0.20372552837785343,0.25749401949303546,0.1917693271669881,-0.05376849111518203
d1457cc5,507,-0.0663325649142145,0.47467348493785927,0.37421122808530316,-0.5410060498520738
d1ecf309,512,0.18170931462784376,0.3687225591764218,0.2861429566372416,-0.18701324454857807
d1ee630d,512,0.478973940495487,0.6755399690125381,0.5435664783309222,-0.19656602851705107
d217e0c5,512,0.24877082793658656,0.48194641268591554,0.35732591049521045,-0.23317558474932898
d24ff243,491,0.46967558463252845,0.7742097644123933,0.5978704716102171,-0.30453417977986486
d273674e,512,0.30333644071990706,0.46422088207128376,0.40973867994137353,-0.1608844413513767
d2f3b1ab,479,0.22635200607449013,0.7480165502653728,0.5373575917555471,-0.5216645441908827
d3df146b,488,0.3602756039290504,0.43070180795206287,0.3788984900814392,-0.07042620402301247
d40f61d5,512,0.27232890450435693,0.6355414401448805,0.4226545688315217,-0.3632125356405235
d41beaf2,512,0.26477776081274357,0.4469671872631006,0.359284384869127,-0.18218942645035702
d463e527,512,0.4644449356609556,0.6818103634369577,0.47864596680134114,-0.21736542777600204
d4f60a28,512,0.3016772648171052,0.7045336588521145,0.48034889545098486,-0.4028563940350093
d50c649a,512,0.4418049652083898,0.5120829676934338,0.4175922714088545,-0.07027800248504396
d543916f,494,0.33633704316320107,0.5511036914682562,0.42804137798853276,-0.21476664830505515
d5df0ff5,486,0.43158596734107757,0.4864648784891507,0.37253717627792016,-0.05487891114807314
d60430e6,512,0.4610865113677467,0.5874448067951747,0.4964015611323191,-0.12635829542742805
d63196fe,457,0.40914992140007156,0.5630313815137045,0.4277437985236812,-0.1538814601136329
d6c320d9,498,0.41530234369521063,0.6326044670575444,0.4651647693543434,-0.21730212336233373
d6dd7330,489,0.6894987194948549,0.798110779288288,0.6630991715368322,-0.10861205979343314
d7ba4f9d,512,0.4153444807940979,0.6675207273867095,0.5749537528820271,-0.2521762465926116
d7eb0be8,512,0.025910509579083515,0.6675924617186624,0.5378783718004142,-0.6416819521395789
d84b621b,512,0.3999950243950997,0.5508906265636964,0.442597477806836,-0.15089560216859665
d90aa14c,512,0.5269284685242495,0.7211633062120724,0.4713944116157267,-0.1942348376878229
d924e971,512,0.43276809369100233,0.47907310446303275,0.4213889008819956,-0.04630501077203042
d9ae59b2,500,0.5711564858909858,0.6435123079474121,0.5413428491986815,-0.07235582205642632
d9d6d94d,512,0.31656822132132145,0.6168474593426175,0.43407509065816385,-0.3002792380212961
d9eca87b,512,0.3084096236458138,0.44489138609081946,0.33235665354553545,-0.13648176244500565
da2d4d7c,484,0.3875500495220292,0.43889969273738527,0.3721764685371169,-0.05134964321535607
da3bfe4e,512,0.3689010725882455,0.578533895266987,0.4242930735658597,-0.20963282267874145
da3cf798,512,0.5210072306962547,0.5582271699651925,0.4723799795439443,-0.03721993926893785
da940160,512,0.5168681372707199,0.534583229844048,0.39653611797448973,-0.01771509257332815
dafc88c3,512,0.44243047272303065,0.8000952786321917,0.6471603845559301,-0.357664805909161
dbee6c86,512,0.53833921988539,0.6559551438547768,0.5383673788088679,-0.1176159239693868
dc5fbe29,450,0.1584926371946379,0.3473098500055808,0.2681498696182184,-0.18881721281094288
dc7da28f,512,0.2925403127306896,0.46424005537587726,0.37963890041969234,-0.17169974264518767
dc7f9757,512,0.40002344878414503,0.5949001936581868,0.39638784116528925,-0.19487674487404177
dd168de0,512,0.4209259602967974,0.6337329859138994,0.5275258276074453,-0.21280702561710196
dd64382d,512,0.35232119885988633,0.46837384578422936,0.3837824009731712,-0.11605264692434303
dd6bc5b2,512,0.34930905644899657,0.4782301646833349,0.3861379464859969,-0.12892110823433833
dd7d638e,512,0.41505851620842654,0.8006223641078605,0.6071926986311332,-0.38556384789943393
ddc790ff,512,0.4581578117986324,0.683396573984678,0.5021526374167352,-0.2252387621860456
df71d1ff,512,0.28423836795546814,0.47607523530388096,0.3574324540223315,-0.19183686734841282
df73b8f3,512,0.585072228506641,0.8563990994352269,0.6243562048060033,-0.2713268709285859
df8290be,512,0.3663060199650715,0.4800735888037063,0.3807486162002853,-0.11376756883863481
e0079ed1,512,0.49252999937822184,0.6430499211179508,0.5028837583143447,-0.15051992173972895
e03b45fd,512,0.16863071615012537,0.4742616434709471,0.3465223798947183,-0.30563092732082175
e0f36d98,512,0.43004325906028584,0.6573919942575144,0.48578776386339,-0.22734873519722854
e149204f,484,0.4705706131968897,0.6964622280455751,0.5233674304523517,-0.22589161484868542
e14d641e,512,0.21831193422898487,0.33673623276512954,0.24429156058091298,-0.11842429853614467
e161bd0c,512,0.3234800437825362,0.4400403829049688,0.3323813015750078,-0.11656033912243258
e201fd6d,512,0.41518536651935634,0.5165499773076239,0.3938122519099098,-0.10136461078826753
e25f1537,512,0.43001570761063246,0.4854727342276868,0.40526759788418637,-0.05545702661705432
e2fc7745,512,0.1600092602490619,0.3488596694600747,0.2408313343076849,-0.1888504092110128
e32da4ec,486,0.47578663224535184,0.6777435781274226,0.5430133979106438,-0.20195694588207075
e3b34f5b,512,0.25825442023565215,0.4981447944715579,0.38408023875831804,-0.23989037423590576
e45a2a62,512,0.2760771832158242,0.4316533642951147,0.3602116353378677,-0.1555761810792905
e46f4ef4,512,0.5515729757882741,0.6451382196426311,0.5468913176765163,-0.09356524385435694
e4726608,511,0.5478050023110886,0.6972705123193975,0.5918529675408272,-0.14946551000830888
e5864244,512,0.5084389308720667,0.5503103004643153,0.4857786229177233,-0.041871369592248575
e5c92e59,512,0.5723672559122949,0.696362218485751,0.5506504262932904,-0.1239949625734561
e5ff9fd2,512,0.6357682687335031,0.6945760428887282,0.5973031705589587,-0.05880777415522509
e6c55748,495,0.38679200983314865,0.5283936143303914,0.3670614495767208,-0.1416016044972428
e730c32b,512,0.4731037267745979,0.5746053030421843,0.4235661881806263,-0.10150157626758638
e737965a,512,0.25339598213952014,0.31409227648750443,0.26353037363709786,-0.06069629434798429
e748dd88,484,0.7664711824993156,0.7943970996615399,0.6697619004536811,-0.027925917162224367
e7818f7a,486,0.5133377637562636,0.6614275023401909,0.4972943325248784,-0.14808973858392727
e7c36e81,512,0.5368280495476003,0.534392468515775,0.4418334801590438,0.0024355810318252846
e7d0c1de,512,0.2523859890011127,0.5244950264418026,0.3438266941519302,-0.27210903744068987
e85074c5,512,0.5494071609016722,0.7665841485440941,0.6222941964604956,-0.21717698764242188
e97032ad,512,0.5368280495476003,0.5571886459393427,0.39514442632596003,-0.02036059639174237
e9949a23,512,0.8002112858024759,0.8041444841265943,0.6477379076576067,-0.003933198324118425
ea0b99b7,512,0.2021853518671834,0.38993849659550117,0.2811646366567621,-0.18775314472831778
ea3a0e38,512,0.4581105436014511,0.5392220864582147,0.42613110984931946,-0.08111154285676359
ea41324e,512,0.20549590891129232,0.4070063779898212,0.28077155271643417,-0.20151046907852888
eabc711b,512,0.31375427885420193,0.49136126429673205,0.3965202234835756,-0.17760698544253012
eac10e86,478,0.5131924539299157,0.6244182104251949,0.5718800288760291,-0.1112257564952791
eafb863e,512,0.5733123614175255,0.6805875232768486,0.48816965282039537,-0.10727516185932306
eb06a4e7,512,0.3534463342558405,0.6257541159281012,0.41651568433176656,-0.27230778167226066
eb640a35,512,0.2059824723774799,0.42563558269173607,0.357194928984829,-0.21965311031425616
eb934281,512,0.36514713607185745,0.4962741728978548,0.4227429679885039,-0.13112703682599736
eba6605e,436,0.36019683090404586,0.5519066815413479,0.4340660375231824,-0.19170985063730206
ebe69318,512,0.30517633556656815,0.41666160168899435,0.3664161675153652,-0.11148526612242621
ec0d597b,512,0.37338079459314466,0.563868402205356,0.3867280738305785,-0.19048760761221128
ec13af42,512,0.5510754218027225,0.6328537450470507,0.5208373662229414,-0.08177832324432821
ecdab904,512,0.46599493214624266,0.5684732726703092,0.48417730183114344,-0.10247834052406657
ecdaf714,512,0.318684804761614,0.5923188390842025,0.4011723665325196,-0.2736340343225885
ed6436d6,512,0.6597978387146237,0.7073835730029681,0.5875880563714554,-0.04758573428834434
ed6e6e54,445,0.6809903610984602,0.8258963847577259,0.6937257284040762,-0.14490602365926564
edf885a3,512,0.6725223174574276,0.7624257895604138,0.5981640385691984,-0.08990347210298621
ee0300f7,512,0.42854894476734734,0.5271968393979822,0.4140997353469357,-0.09864789463063489
ee288beb,512,0.26256243916872,0.7534531088020375,0.4659557685340143,-0.4908906696333175
ee4aecac,443,0.28938801753211496,0.5825621961555347,0.4153059593706984,-0.29317417862341977
eeda36f5,467,0.4004690512952979,0.6041766249176261,0.44992948597189275,-0.20370757362232822
eeed308d,512,0.18302963378670248,0.41387877534603906,0.30293549934284975,-0.23084914155933658
ef04658e,512,0.6151025978336075,0.7367374277295076,0.6141422422785745,-0.12163482989590002
ef8e3ed0,471,0.5366762410166618,0.631925091794426,0.46863230752779167,-0.09524885077776424
efde6ac3,512,0.5677780309401073,0.722250106131334,0.5382768949686279,-0.15447207519122674
efe96181,484,0.2901545483499744,0.34551055159319954,0.25860876886101203,-0.05535600324322515
f0188a48,512,0.28484816755862125,0.37237216886413615,0.24647381959035675,-0.08752400130551491
f021b650,512,0.20665895081464458,0.5585477716736859,0.4005913416722444,-0.3518888208590413
f03f10fe,512,0.48812861597371404,0.5361794822428194,0.430737625352362,-0.048050866269105375
f053a1b9,512,0.3933616807738095,0.5448317092366018,0.43670372284466025,-0.15147002846279234
f074d277,471,0.25689555806518494,0.48881631108243906,0.3881209714518847,-0.23192075301725412
f07d7037,512,0.48203673528840946,0.5441765273595766,0.45301805335871154,-0.0621397920711671
f08774c3,512,0.3475622318566786,0.5820958412317995,0.4315518629348072,-0.23453360937512086
f140c2fa,512,0.7051536170994619,0.7081645849461979,0.599987766633218,-0.0030109678467360457
f16e25e3,512,0.1939126794464883,0.5233524943713556,0.3671710848413736,-0.3294398149248673
f2d4c8c9,512,0.37356265889635354,0.47803081107287504,0.36811567466455775,-0.1044681521765215
f321a31c,471,0.4339626620964991,0.8380523180880513,0.6949503144925452,-0.40408965599155217
f40cd091,512,0.46463335554068175,0.5196336985707851,0.4372314229813748,-0.05500034303010337
f439a621,512,0.45750274099787325,0.47902195284509175,0.395900810935177,-0.0215192118472185
f49fdea3,512,0.19767849227936182,0.618947514030906,0.4525080188669089,-0.4212690217515441
f4d12d23,512,0.3977376889311419,0.5297568572101305,0.4001986095320406,-0.13201916827898863
f56d3ace,512,0.38850117301672776,0.6216436139498699,0.40579527606202376,-0.23314244093314213
f5859199,512,0.35224289257646574,0.5023684289157118,0.3981880339236938,-0.15012553633924602
f5d8aab6,512,0.3244749010842528,0.4918176208422055,0.38166890450300284,-0.16734271975795267
f631da6e,503,0.382841251378744,0.6711357208142871,0.4640806356199673,-0.2882944694355431
f6824bb0,512,0.5101282348194838,0.7030667222681156,0.47007753438980937,-0.19293848744863185
f6bc699b,512,0.42650349553688416,0.7409032946752985,0.48195074044101743,-0.3143997991384143
f6d009f4,429,0.5557545769763218,0.7416615725984305,0.5092185187235778,-0.18590699562210866
f72b268f,504,0.31757571518013106,0.42152661128319663,0.34997941203882627,-0.10395089610306557
f8662c22,509,0.2634889496872571,0.41973103928968003,0.33790800233542173,-0.15624208960242292
f88ddb26,512,0.267291315374687,0.624378308075504,0.4382121896925524,-0.357086992700817
f8afa78a,445,0.371800728786617,0.7212286114748018,0.4755243938578655,-0.34942788268818475
f8f59188,512,0.5330117556109396,0.5697050975677878,0.480432809094437,-0.03669334195684815
f9fc81aa,505,0.40916406204620015,0.5593105398079502,0.42022069889765984,-0.15014647776175005
fa16d114,414,0.229193163953723,0.6698442645970683,0.43904989906911857,-0.44065110064334523
fa31da94,512,0.48054864492117855,0.5179608534864927,0.4444324261107196,-0.03741220856531413
fa667be2,500,0.19313720498551953,0.45434014007541634,0.3440160143775907,-0.2612029350898968
fae0c593,512,0.7498537662424303,0.7183484200956642,0.5554608282939174,0.03150534614676603
fb03ae90,512,0.37683169806157485,0.5374210328400413,0.4314930802988328,-0.16058933477846643
fb0904bd,512,0.4152255142247486,0.5084094914112645,0.4356865068511908,-0.09318397718651583
fb3848a1,512,0.35140304920273113,0.6295838252763339,0.4330953502935772,-0.2781807760736028
fb73b13a,512,0.4792145647580982,0.5234351725488369,0.4337383291606081,-0.044220607790738664
fba7683c,512,0.319030802328353,0.6517954206889569,0.5025660865099468,-0.3327646183606039
fbd68d27,512,0.5122369059068406,0.7299337337469822,0.5697488647682918,-0.21769682784014166
fc03f21f,466,0.3320679323869672,0.46595380179636786,0.3412149970065292,-0.13388586940940067
fc0d20b2,451,0.3995558462046599,0.6025050995228531,0.5078161162202783,-0.20294925331819325
fcfcc902,512,0.5080990176625634,0.5771121650171331,0.41133626591122097,-0.06901314735456976
fd3b4faa,512,0.37509890219841524,0.3747708959515931,0.3083748251989283,0.0003280062468221656
fd710aea,512,0.3830947536289967,0.4309377719517768,0.32192443620784106,-0.047843018322780095
fd8f77fa,494,0.17508309364367547,0.35861803300526846,0.25944776071937253,-0.18353493936159299
fde20ecf,512,0.19331651481519221,0.41565907616327236,0.2793385706079862,-0.22234256134808014
fdfd57da,512,0.2887416117345678,0.3367772338313359,0.2843738869560027,-0.048035622096768094
febb4411,512,0.32305636414479433,0.5785459694287161,0.371493370530326,-0.25548960528392173
fef8af96,414,0.4076302181890419,0.5863025226629247,0.4526925205125678,-0.17867230447388283
ff0aea78,512,0.34823707405703797,0.6051552127726243,0.38941094995056336,-0.25691813871558633
ff8bb73a,512,0.5423675793195125,0.6003852166241727,0.4626191854300339,-0.05801763730466014
ffefef30,512,0.7059588637646932,0.822988477460167,0.6468623711647704,-0.11702961369547382
