well_id,nearest_well,nearest_xy_distance_ft,nn5_xy_distance_ft,nn10_xy_distance_ft
f5859199,f021b650,1823.7940689122104,5431.052572245843,6764.265216777038
f5d8aab6,9719aa04,188.54877565237572,1229.7278099238358,4613.025006619934
f631da6e,a9c9b150,1227.783083325414,4191.4417316358495,6051.658771981688
f6824bb0,521a7819,371.33993119522074,1056.090679155732,1852.6812864604033
f6bc699b,2364716c,794.3876208126484,5871.942119827099,7876.817216547547
f6d009f4,8995c945,923.1149882869057,1793.127667986659,5090.187604293277
f72b268f,19137a89,355.9682206320999,3358.9346536814905,4268.253545807793
f8662c22,2ddad940,528.3483564846172,3415.7656187157672,7277.678785505689
f88ddb26,eb934281,2661.5329526420096,3592.90022495739,6794.51622879802
f8afa78a,729e9750,537.7480567143069,1618.4183401086846,2258.201883999823
f8f59188,fd3b4faa,483.48614871570527,1966.7729470634338,5332.6935870721145
f9fc81aa,3d96d897,334.5616363244416,1733.7566108884794,2101.3800031883898
fa16d114,3ac16ad0,539.8438361232352,1985.3603522787273,2636.7448967427445
fa31da94,63559d57,698.6623351092092,1916.1025580327748,2643.147988667822
fa667be2,3b21ea64,154.42371093856846,563.8132641218837,1970.3597620993767
fae0c593,0dc835f3,255.6101695946187,1858.3014684384211,2620.1192765405603
fb03ae90,9a95e33f,403.2330538283594,1667.5659486208679,12237.740246569188
fb0904bd,a15bc102,1438.2607774668356,4338.041928623866,4672.309666642519
fb3848a1,91abc4c7,340.9805897702288,1412.7873947626767,2011.2260780429006
fb73b13a,d0cb63ae,803.3497681580396,1722.9371146387268,4623.447086190188
fba7683c,4a8ecc0b,110.71120855667121,1440.2436219266335,4580.464105415883
fbd68d27,1a518997,364.3586542130782,888.328216820764,1636.6812705290072
fc03f21f,9ad5410a,690.5217118239417,2333.793691824615,3615.7843724424765
fc0d20b2,da3cf798,1963.5211461302451,5320.043519088755,6688.654457093645
fcfcc902,9dfff011,2264.7595380082093,5744.913914237679,6229.125224508147
fd3b4faa,f8f59188,483.48614871570527,2001.2511888567028,4849.687535089305
fd710aea,37d36812,250.79975279109343,1453.5186956140074,3088.976222666786
fd8f77fa,512943b2,398.91244177143506,1685.2689785309906,2433.903247974604
fde20ecf,52f1e77a,345.96467984450373,2077.251510457989,2727.4466521638738
fdfd57da,c1d046f4,979.2236848649809,2090.3035633371987,3217.522284616256
febb4411,c07fd0cd,446.88439153739716,2387.4996806284207,3492.1478127076766
fef8af96,084d66f9,882.5499177384439,2749.8815009560726,3563.370052211491
ff0aea78,000d7d20,286.35012432341506,5259.404153219405,6912.844083190284
ff8bb73a,ab94878e,319.40318407927373,2763.6343853885637,3739.676884237545
ffefef30,3a223519,166.2024659867429,759.4074235220373,3450.124374642248
